Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-08 09:30:00-05:00,9.5600004196167,10.180000305175781,9.449999809265137,10.15999984741211,11414134,0,0
2021-11-08 09:45:00-05:00,10.139900207519531,10.430000305175781,10.100000381469727,10.306699752807617,8501315,0,0
2021-11-08 10:00:00-05:00,10.3100004196167,10.319999694824219,10.020000457763672,10.131699562072754,5699834,0,0
2021-11-08 10:15:00-05:00,10.130000114440918,10.25,10.0600004196167,10.069999694824219,3083260,0,0
2021-11-08 10:30:00-05:00,10.0600004196167,10.350000381469727,10.0600004196167,10.319999694824219,3873619,0,0
2021-11-08 10:45:00-05:00,10.319299697875977,10.550000190734863,10.270000457763672,10.509900093078613,5073875,0,0
2021-11-08 11:00:00-05:00,10.505000114440918,10.640000343322754,10.449999809265137,10.484999656677246,4461061,0,0
2021-11-08 11:15:00-05:00,10.489999771118164,10.59000015258789,10.460000038146973,10.524999618530273,2192351,0,0
2021-11-08 11:30:00-05:00,10.529999732971191,10.729999542236328,10.449999809265137,10.729999542236328,3165483,0,0
2021-11-08 11:45:00-05:00,10.720000267028809,10.729999542236328,10.510000228881836,10.529999732971191,2724858,0,0
2021-11-08 12:00:00-05:00,10.524999618530273,10.59000015258789,10.40999984741211,10.460100173950195,2213463,0,0
2021-11-08 12:15:00-05:00,10.460000038146973,10.550000190734863,10.369999885559082,10.550000190734863,1699431,0,0
2021-11-08 12:30:00-05:00,10.54010009765625,10.789999961853027,10.54010009765625,10.755499839782715,2994978,0,0
2021-11-08 12:45:00-05:00,10.758000373840332,10.9399995803833,10.734999656677246,10.9399995803833,3075407,0,0
2021-11-08 13:00:00-05:00,10.934499740600586,11.109999656677246,10.890000343322754,11.011699676513672,3636124,0,0
2021-11-08 13:15:00-05:00,11.018500328063965,11.050000190734863,10.920000076293945,11.010000228881836,2250098,0,0
2021-11-08 13:30:00-05:00,11.009099960327148,11.059200286865234,10.830100059509277,10.941699981689453,2684853,0,0
2021-11-08 13:45:00-05:00,10.944999694824219,10.970000267028809,10.895000457763672,10.925000190734863,1235917,0,0
2021-11-08 14:00:00-05:00,10.920000076293945,11.020000457763672,10.899999618530273,10.954999923706055,1411839,0,0
2021-11-08 14:15:00-05:00,10.951800346374512,10.989999771118164,10.835000038146973,10.864999771118164,1290678,0,0
2021-11-08 14:30:00-05:00,10.864999771118164,10.979999542236328,10.850000381469727,10.904999732971191,1092509,0,0
2021-11-08 14:45:00-05:00,10.904999732971191,10.979999542236328,10.880000114440918,10.956299781799316,886224,0,0
2021-11-08 15:00:00-05:00,10.954999923706055,11.149999618530273,10.930000305175781,11.135000228881836,2502577,0,0
2021-11-08 15:15:00-05:00,11.135000228881836,11.21500015258789,11.029999732971191,11.104999542236328,2785968,0,0
2021-11-08 15:30:00-05:00,11.104999542236328,11.15999984741211,10.970000267028809,10.970000267028809,2343267,0,0
2021-11-08 15:45:00-05:00,10.970000267028809,10.975000381469727,10.779999732971191,10.819999694824219,4998158,0,0
2021-11-09 09:30:00-05:00,10.930000305175781,11.0,10.119999885559082,10.263699531555176,9489393,0,0
2021-11-09 09:45:00-05:00,10.25,10.300000190734863,9.850000381469727,9.98069953918457,5765605,0,0
2021-11-09 10:00:00-05:00,9.970000267028809,10.260000228881836,9.850000381469727,10.258999824523926,3840415,0,0
2021-11-09 10:15:00-05:00,10.251700401306152,10.4399995803833,10.210000038146973,10.399999618530273,3171195,0,0
2021-11-09 10:30:00-05:00,10.399999618530273,10.640000343322754,10.395000457763672,10.629899978637695,3417984,0,0
2021-11-09 10:45:00-05:00,10.625,10.649999618530273,10.489999771118164,10.529999732971191,2221459,0,0
2021-11-09 11:00:00-05:00,10.527700424194336,10.65999984741211,10.4350004196167,10.454999923706055,1806067,0,0
2021-11-09 11:15:00-05:00,10.458700180053711,10.550000190734863,10.420000076293945,10.530900001525879,990623,0,0
2021-11-09 11:30:00-05:00,10.539999961853027,10.579999923706055,10.4399995803833,10.555000305175781,796989,0,0
2021-11-09 11:45:00-05:00,10.555000305175781,10.5600004196167,10.414999961853027,10.460000038146973,1095541,0,0
2021-11-09 12:00:00-05:00,10.469300270080566,10.569999694824219,10.369999885559082,10.566200256347656,1042625,0,0
2021-11-09 12:15:00-05:00,10.5600004196167,10.619999885559082,10.529999732971191,10.575499534606934,819212,0,0
2021-11-09 12:30:00-05:00,10.569999694824219,10.600000381469727,10.520000457763672,10.5600004196167,579609,0,0
2021-11-09 12:45:00-05:00,10.555000305175781,10.569999694824219,10.510000228881836,10.524999618530273,413453,0,0
2021-11-09 13:00:00-05:00,10.524999618530273,10.680000305175781,10.524999618530273,10.640000343322754,982613,0,0
2021-11-09 13:15:00-05:00,10.640000343322754,10.670000076293945,10.579999923706055,10.609999656677246,501121,0,0
2021-11-09 13:30:00-05:00,10.619999885559082,10.640000343322754,10.550000190734863,10.569999694824219,476916,0,0
2021-11-09 13:45:00-05:00,10.5649995803833,10.574999809265137,10.5,10.524999618530273,773896,0,0
2021-11-09 14:00:00-05:00,10.520000457763672,10.630000114440918,10.510100364685059,10.630000114440918,421136,0,0
2021-11-09 14:15:00-05:00,10.625,10.75,10.619999885559082,10.725000381469727,687728,0,0
2021-11-09 14:30:00-05:00,10.720199584960938,10.779999732971191,10.649999618530273,10.664999961853027,792891,0,0
2021-11-09 14:45:00-05:00,10.664999961853027,10.819999694824219,10.650099754333496,10.789999961853027,763799,0,0
2021-11-09 15:00:00-05:00,10.779999732971191,10.795000076293945,10.65999984741211,10.670000076293945,720509,0,0
2021-11-09 15:15:00-05:00,10.660099983215332,10.699999809265137,10.630000114440918,10.630000114440918,590820,0,0
2021-11-09 15:30:00-05:00,10.625,10.770000457763672,10.625,10.755000114440918,783322,0,0
2021-11-09 15:45:00-05:00,10.755999565124512,10.829999923706055,10.720000267028809,10.829999923706055,2207348,0,0
2021-11-10 09:30:00-05:00,10.244999885559082,10.520000457763672,10.010000228881836,10.4399995803833,5251972,0,0
2021-11-10 09:45:00-05:00,10.5,10.770000457763672,10.489999771118164,10.76990032196045,3057841,0,0
2021-11-10 10:00:00-05:00,10.760000228881836,10.760000228881836,10.529999732971191,10.654999732971191,1708562,0,0
2021-11-10 10:15:00-05:00,10.651000022888184,10.744999885559082,10.581000328063965,10.6899995803833,1116733,0,0
2021-11-10 10:30:00-05:00,10.6899995803833,10.734999656677246,10.59000015258789,10.619999885559082,1045095,0,0
2021-11-10 10:45:00-05:00,10.619999885559082,10.829999923706055,10.614999771118164,10.749799728393555,1612410,0,0
2021-11-10 11:00:00-05:00,10.75,10.800000190734863,10.6899995803833,10.734999656677246,879340,0,0
2021-11-10 11:15:00-05:00,10.729999542236328,10.819999694824219,10.699999809265137,10.79069995880127,689352,0,0
2021-11-10 11:30:00-05:00,10.79990005493164,10.958399772644043,10.75,10.850099563598633,1253821,0,0
2021-11-10 11:45:00-05:00,10.852700233459473,10.9399995803833,10.850000381469727,10.931400299072266,717053,0,0
2021-11-10 12:00:00-05:00,10.932000160217285,10.960000038146973,10.84000015258789,10.861000061035156,662612,0,0
2021-11-10 12:15:00-05:00,10.859999656677246,10.86989974975586,10.789999961853027,10.8100004196167,531353,0,0
2021-11-10 12:30:00-05:00,10.801600456237793,10.920000076293945,10.779999732971191,10.789999961853027,829563,0,0
2021-11-10 12:45:00-05:00,10.800000190734863,10.819899559020996,10.729999542236328,10.734999656677246,681192,0,0
2021-11-10 13:00:00-05:00,10.729999542236328,10.758700370788574,10.649999618530273,10.668399810791016,764785,0,0
2021-11-10 13:15:00-05:00,10.65999984741211,10.680000305175781,10.550000190734863,10.595000267028809,875929,0,0
2021-11-10 13:30:00-05:00,10.590100288391113,10.6899995803833,10.579999923706055,10.595000267028809,568182,0,0
2021-11-10 13:45:00-05:00,10.595000267028809,10.600000381469727,10.430000305175781,10.475000381469727,1196556,0,0
2021-11-10 14:00:00-05:00,10.475000381469727,10.475000381469727,10.239999771118164,10.274999618530273,1865292,0,0
2021-11-10 14:15:00-05:00,10.274999618530273,10.3100004196167,10.100000381469727,10.119999885559082,1783560,0,0
2021-11-10 14:30:00-05:00,10.125,10.199999809265137,10.010000228881836,10.015000343322754,1632561,0,0
2021-11-10 14:45:00-05:00,10.010100364685059,10.210000038146973,9.960000038146973,10.100000381469727,1680808,0,0
2021-11-10 15:00:00-05:00,10.109999656677246,10.218199729919434,10.0600004196167,10.210000038146973,980285,0,0
2021-11-10 15:15:00-05:00,10.201499938964844,10.26990032196045,10.199999809265137,10.238300323486328,1000256,0,0
2021-11-10 15:30:00-05:00,10.239999771118164,10.260000228881836,10.15999984741211,10.164999961853027,1049690,0,0
2021-11-10 15:45:00-05:00,10.164999961853027,10.25,10.119999885559082,10.23900032043457,1640209,0,0
2021-11-11 09:30:00-05:00,10.420000076293945,10.460000038146973,10.100000381469727,10.279999732971191,2957511,0,0
2021-11-11 09:45:00-05:00,10.310099601745605,10.609999656677246,10.279999732971191,10.478599548339844,2478806,0,0
2021-11-11 10:00:00-05:00,10.475000381469727,10.890000343322754,10.470100402832031,10.890000343322754,3222189,0,0
2021-11-11 10:15:00-05:00,10.890000343322754,11.069999694824219,10.84000015258789,10.90999984741211,4721018,0,0
