,Time,Open,High,Low,Close,Volume
44,2019-12-09 13:15:00,314.877949784,314.91776869,314.624104262,314.728628889,11801
45,2019-12-09 13:20:00,314.703742073,314.748538342,314.648991078,314.748538342,3227
46,2019-12-09 13:25:00,314.798311973,314.798311973,314.380213466,314.400122919,6868
47,2019-12-09 13:30:00,314.489715456,314.559398541,314.459851277,314.559398541,2251
48,2019-12-09 13:35:00,314.549443814,314.803289337,314.410077645,314.539489088,14677
49,2019-12-09 13:40:00,314.539489088,314.848085605,314.489715456,314.653968441,15115
50,2019-12-09 13:45:00,314.634058988,315.206455755,314.579307993,315.206455755,4798
51,2019-12-09 13:50:00,315.368120511,315.923196053,315.368120511,315.923196053,14068
52,2019-12-09 13:55:00,315.941313655,315.948082869,315.525006998,315.559848541,3284
53,2019-12-09 14:00:00,315.544916451,315.685576735,315.385640829,315.445369187,5255
54,2019-12-09 14:05:00,315.460301277,315.724101526,315.460301277,315.696427386,5139
55,2019-12-09 14:10:00,315.654418441,315.783829884,315.276138839,315.286093565,7528
56,2019-12-09 14:15:00,315.042202769,315.206455755,314.858040332,315.13677267,6640
57,2019-12-09 14:20:00,315.106908491,315.186546302,314.957587595,315.106908491,6554
58,2019-12-09 14:25:00,315.057134859,315.151704759,314.987451774,315.13677267,3237
59,2019-12-09 14:30:00,315.091976401,315.186546302,315.032248043,315.161659486,4953
60,2019-12-09 14:35:00,315.086999038,315.57478063,315.058130332,315.57478063,4422
61,2019-12-09 14:40:00,315.485188093,315.634508988,315.475233366,315.554871177,4458
62,2019-12-09 14:45:00,315.505097546,315.505097546,315.166636849,315.291070929,6104
63,2019-12-09 14:50:00,315.257224859,315.365731376,315.196501028,315.301025655,4460
64,2019-12-09 14:55:00,315.266184113,315.734056252,315.23134257,315.649441078,9813
65,2019-12-09 15:00:00,315.57478063,315.674327894,315.475233366,315.475233366,6797
66,2019-12-09 15:05:00,315.485188093,315.664373168,315.485188093,315.534961725,10308
67,2019-12-09 15:10:00,315.534961725,315.554871177,315.286093565,315.325912471,15348
68,2019-12-09 15:15:00,315.286093565,315.614599536,315.181568939,315.614599536,11524
69,2019-12-09 15:20:00,315.534961725,315.534961725,315.420482371,315.46527864,6774
70,2019-12-09 15:25:00,315.455323914,315.505097546,315.336364934,315.37070874,5949
71,2019-12-09 15:30:00,315.415505008,315.475233366,315.325912471,315.435414461,7096
72,2019-12-09 15:35:00,315.455323914,315.505097546,315.296048292,315.335867197,15361
73,2019-12-09 15:40:00,315.385640829,315.515052272,315.266184113,315.281116202,12997
74,2019-12-09 15:45:00,315.276138839,315.46527864,315.156682123,315.156682123,10286
75,2019-12-09 15:50:00,315.13677267,315.226365207,314.91776869,315.207053038,15069
76,2019-12-09 15:55:00,315.196501028,315.236319934,314.947632869,315.086999038,27037
77,2019-12-09 16:00:00,315.086999038,315.156682123,314.648991078,314.997406501,61771
78,2019-12-09 16:05:00,314.997406501,314.997406501,314.997406501,314.997406501,46925
79,2019-12-09 16:20:00,314.997406501,314.997406501,314.997406501,314.997406501,289
80,2019-12-09 16:50:00,314.997406501,314.997406501,314.997406501,314.997406501,861
81,2019-12-09 17:20:00,314.997406501,314.997406501,314.997406501,314.997406501,27025
82,2019-12-10 09:35:00,315.79378461,316.251702023,313.743110978,314.68383262,44336
83,2019-12-10 09:40:00,314.818221426,314.91776869,314.206005754,314.240847297,15713
84,2019-12-10 09:45:00,314.544466451,315.13677267,314.12139058,315.116863217,14821
85,2019-12-10 09:50:00,315.086999038,315.176591575,313.797861973,314.007010774,17349
86,2019-12-10 09:55:00,314.001933864,315.057134859,314.001933864,314.892881874,35171
87,2019-12-10 10:00:00,314.9028366,314.912791327,314.35532665,314.738583615,7656
88,2019-12-10 10:05:00,314.858040332,315.286093565,314.818221426,315.266184113,13835
89,2019-12-10 10:10:00,315.171614212,316.211883118,315.171614212,315.823648789,9630
90,2019-12-10 10:15:00,315.79378461,315.79378461,314.997406501,315.067089585,12124
91,2019-12-10 10:20:00,314.987451774,315.17061874,314.887904511,315.17061874,7730
92,2019-12-10 10:25:00,315.067089585,315.714146799,315.067089585,315.714146799,11653
93,2019-12-10 10:30:00,315.813694063,316.560298541,315.68428262,316.296498292,29671
94,2019-12-10 10:35:00,316.276588839,316.276588839,315.57478063,315.629531625,15366
95,2019-12-10 10:40:00,315.584735357,315.9032866,315.584735357,315.788807247,11406
96,2019-12-10 10:45:00,315.791196381,315.791196381,315.306003018,315.435414461,9482
97,2019-12-10 10:50:00,315.335867197,315.69921471,315.186546302,315.405550282,5165
98,2019-12-10 10:55:00,315.415505008,315.505097546,315.13677267,315.375686103,9359
99,2019-12-10 11:00:00,315.420482371,315.953060232,315.35577665,315.873422421,12742
100,2019-12-10 11:05:00,315.963014959,316.062562222,314.957587595,315.216410481,15772
101,2019-12-10 11:10:00,315.385640829,315.898309237,315.385640829,315.863467695,8490
102,2019-12-10 11:15:00,315.744010978,315.943105506,315.296048292,315.584735357,19281
103,2019-12-10 11:20:00,315.674327894,315.893331874,315.46527864,315.46527864,9897
104,2019-12-10 11:25:00,315.415505008,315.644463715,315.395595556,315.400572919,8324
105,2019-12-10 11:30:00,315.306003018,315.475233366,315.211433118,315.335867197,9443
106,2019-12-10 11:35:00,315.385640829,315.405550282,314.987451774,314.987451774,3529
107,2019-12-10 11:40:00,315.116863217,315.375686103,315.017315954,315.330889834,9672
108,2019-12-10 11:45:00,315.46527864,315.594690083,315.24627466,315.594690083,8177
109,2019-12-10 11:50:00,315.594690083,315.813694063,315.544916451,315.614599536,7186
110,2019-12-10 11:55:00,315.569803267,315.753965705,315.490165456,315.579757993,7801
111,2019-12-10 12:00:00,315.531079381,315.531079381,315.007361227,315.096953764,9773
112,2019-12-10 12:05:00,315.12184058,315.445369187,315.037225406,315.445369187,13278
113,2019-12-10 12:10:00,315.495142819,315.604644809,315.455323914,315.534961725,6970
114,2019-12-10 12:15:00,315.564825904,315.779350257,315.485188093,315.525006998,8993
115,2019-12-10 12:20:00,315.485188093,315.485188093,315.325912471,315.325912471,8133
116,2019-12-10 12:25:00,315.272654685,315.325912471,315.037225406,315.037225406,5996
117,2019-12-10 12:30:00,314.997406501,314.997406501,314.69876471,314.897859237,8847
118,2019-12-10 12:35:00,314.867995058,315.564825904,314.867995058,315.564825904,7769
119,2019-12-10 12:40:00,315.46527864,315.554871177,315.395595556,315.500120182,6638
120,2019-12-10 12:45:00,315.500120182,315.664373168,315.445369187,315.634508988,8276
121,2019-12-10 12:50:00,315.664373168,315.773875158,315.644463715,315.644463715,6447
122,2019-12-10 12:55:00,315.654418441,315.778852521,315.584735357,315.778852521,10104
123,2019-12-10 13:00:00,315.843558242,316.639936352,315.843558242,316.515502272,9532
124,2019-12-10 13:05:00,316.550343814,316.550343814,316.331339834,316.331339834,3896
125,2019-12-10 13:10:00,316.322181486,316.520479635,316.311430382,316.37115874,6476
126,2019-12-10 13:15:00,316.321385108,316.540389088,316.13722267,316.440841824,15829
127,2019-12-10 13:20:00,316.425909735,316.48066073,316.132245307,316.132245307,5602
128,2019-12-10 13:25:00,316.177041576,316.191973665,316.032698043,316.032698043,6351
129,2019-12-10 13:30:00,316.017765954,316.331339834,315.883377148,316.331339834,5824
130,2019-12-10 13:35:00,316.321385108,316.321385108,315.863467695,315.933150779,18539
131,2019-12-10 13:40:00,315.982924411,316.217756406,315.944100978,316.217756406,6788
132,2019-12-10 13:45:00,316.172064212,316.406000282,316.172064212,316.221340108,7850
133,2019-12-10 13:50:00,316.216860481,316.291520929,316.15215476,316.26165675,6189
134,2019-12-10 13:55:00,316.206905755,316.361204013,316.12229058,316.251702023,7838
135,2019-12-10 14:00:00,316.341294561,316.341294561,316.157132123,316.226815207,3669
136,2019-12-10 14:05:00,316.26165675,316.540389088,316.26165675,316.470706003,11005
137,2019-12-10 14:10:00,316.470706003,316.48066073,316.281566202,316.401022919,7164
138,2019-12-10 14:15:00,316.361204013,316.580207993,316.341294561,316.46572864,18630
139,2019-12-10 14:20:00,316.46572864,316.46572864,316.052607496,316.062562222,7536
140,2019-12-10 14:25:00,316.01278859,316.072516949,315.860083088,316.062562222,8251
141,2019-12-10 14:30:00,316.062562222,316.191973665,315.79378461,315.953060232,11382
142,2019-12-10 14:35:00,315.972969685,316.15215476,315.953060232,315.992879138,8718
143,2019-12-10 14:40:00,315.992879138,315.992879138,315.763920431,315.893331874,11330
144,2019-12-10 14:45:00,315.972969685,316.082471675,315.843558242,315.843558242,10202
145,2019-12-10 14:50:00,315.823648789,316.082471675,315.753965705,316.002833864,19656
146,2019-12-10 14:55:00,316.04444462,316.102381128,315.933150779,316.102381128,7293
147,2019-12-10 15:00:00,316.092426401,316.470706003,316.077494312,316.296498292,33099
148,2019-12-10 15:05:00,316.37115874,316.406000282,316.291520929,316.291520929,6617
149,2019-12-10 15:10:00,316.281566202,316.401022919,316.271611476,316.301475655,7725
150,2019-12-10 15:15:00,316.321385108,316.510524909,316.321385108,316.401022919,14563
151,2019-12-10 15:20:00,316.401022919,316.401022919,316.04265277,316.067539585,9070
152,2019-12-10 15:25:00,316.092426401,316.162109486,315.953060232,316.052607496,7492
153,2019-12-10 15:30:00,316.052607496,316.162109486,316.01278859,316.082471675,7280
154,2019-12-10 15:35:00,316.15215476,316.162109486,315.276138839,315.276138839,16578
155,2019-12-10 15:40:00,315.315957745,315.863467695,315.315957745,315.734056252,16073
156,2019-12-10 15:45:00,315.744010978,316.162109486,315.694237347,316.12229058,18589
157,2019-12-10 15:50:00,316.102381128,316.510524909,316.092426401,316.500570183,36887
158,2019-12-10 15:55:00,316.48066073,316.560298541,316.301475655,316.401022919,46513
159,2019-12-10 16:00:00,316.450796551,316.520479635,315.46527864,315.564825904,158156
160,2019-12-10 16:05:00,315.654418441,315.654418441,315.654418441,315.654418441,63435
161,2019-12-10 16:45:00,315.654418441,315.654418441,315.654418441,315.654418441,1011
162,2019-12-11 09:30:00,314.788357247,314.897859237,314.788357247,314.788357247,600
163,2019-12-11 09:35:00,315.415505008,316.500570183,314.639036351,316.072516949,56804
164,2019-12-11 09:40:00,316.177041576,316.410977645,315.664373168,316.271611476,8366
165,2019-12-11 09:45:00,316.301475655,316.301475655,315.773875158,316.032698043,9999
166,2019-12-11 09:50:00,316.191973665,316.236769934,315.763920431,315.79378461,8406
167,2019-12-11 09:55:00,315.863467695,316.082471675,315.763920431,315.818671426,6808
168,2019-12-11 10:00:00,315.933150779,315.933150779,315.664373168,315.79378461,26552
169,2019-12-11 10:05:00,315.883377148,316.659845804,315.734056252,316.560298541,17594
170,2019-12-11 10:10:00,316.440841824,316.610072173,315.853512969,316.162109486,32119
171,2019-12-11 10:15:00,316.221837844,316.610072173,316.092426401,316.391068192,12319
172,2019-12-11 10:20:00,316.391068192,316.629981625,316.243837789,316.44064273,6214
173,2019-12-11 10:25:00,316.540389088,316.649891078,315.734056252,315.780544824,11407
174,2019-12-11 10:30:00,315.753965705,315.823648789,315.704192073,315.716635481,4935
175,2019-12-11 10:35:00,315.744010978,315.863467695,315.365731376,315.614599536,4598
176,2019-12-11 10:40:00,315.529984362,315.679305257,315.345821924,315.345821924,3566
177,2019-12-11 10:45:00,315.405550282,316.052607496,315.405550282,316.01278859,4782
178,2019-12-11 10:50:00,316.082471675,316.211883118,316.002833864,316.211883118,13193
179,2019-12-11 10:55:00,316.251702023,316.251702023,315.858490332,315.858490332,5788
180,2019-12-11 11:00:00,315.838580879,315.858490332,315.544916451,315.544916451,10343
181,2019-12-11 11:05:00,315.515052272,315.584735357,315.266184113,315.57478063,6154
182,2019-12-11 11:10:00,315.624554262,315.823648789,315.58971272,315.729078889,3182
183,2019-12-11 11:15:00,315.773875158,316.15215476,315.68428262,316.057584859,9653
184,2019-12-11 11:20:00,316.067539585,316.221837844,315.982924411,316.087449038,11632
185,2019-12-11 11:25:00,316.12229058,316.789257247,316.062562222,316.744460979,9071
186,2019-12-11 11:30:00,316.709619436,316.868895058,316.634958989,316.679755257,5647
187,2019-12-11 11:35:00,316.744460979,317.04310277,316.744460979,317.003283864,6595
188,2019-12-11 11:40:00,317.003283864,317.157582123,316.749438342,317.157582123,5384
189,2019-12-11 11:45:00,317.177491576,317.237120387,317.023193317,317.13767267,4226
190,2019-12-11 11:50:00,317.227265207,317.515952272,317.142650033,317.165446357,6741
191,2019-12-11 11:55:00,317.217310481,317.560748541,317.217310481,317.540839088,8591
192,2019-12-11 12:00:00,317.555771178,317.595590083,316.610072173,316.759393068,8338
193,2019-12-11 12:05:00,316.704642073,317.035835819,316.689709984,316.948532869,5509
194,2019-12-11 12:10:00,316.839030879,316.943555506,316.759393068,316.913691327,6323
195,2019-12-11 12:15:00,316.839030879,316.858940332,316.251702023,316.251702023,3086
196,2019-12-11 12:20:00,316.291520929,316.468217322,316.291520929,316.361204013,6633
197,2019-12-11 12:25:00,316.186996302,316.311430382,316.142200033,316.216860481,3954
198,2019-12-11 12:30:00,316.12229058,316.460751277,316.12229058,316.445819187,4260
199,2019-12-11 12:35:00,316.430887098,316.520479635,316.311430382,316.520479635,7350
200,2019-12-11 12:40:00,316.505547546,316.505547546,316.391068192,316.391068192,3333
201,2019-12-11 12:45:00,316.401022919,316.401022919,316.142200033,316.142200033,4777
202,2019-12-11 12:50:00,316.241747297,316.366181377,316.206905755,316.321385108,3065
203,2019-12-11 12:55:00,316.291520929,316.391068192,316.236769934,316.281566202,5834
204,2019-12-11 13:00:00,316.26165675,316.425909735,316.211883118,316.425909735,3193
205,2019-12-11 13:05:00,316.401022919,317.048080133,316.271611476,316.79423461,16638
206,2019-12-11 13:10:00,316.8091667,316.868895058,316.336317197,316.37115874,7537
207,2019-12-11 13:15:00,316.37115874,316.430887098,316.231792571,316.301475655,3334
208,2019-12-11 13:20:00,316.331339834,316.415955008,316.251702023,316.321385108,7263
209,2019-12-11 13:25:00,316.26165675,316.281566202,315.913241327,316.02772068,6591
210,2019-12-11 13:30:00,315.992879138,316.251702023,315.938128143,316.172064212,6354
211,2019-12-11 13:35:00,316.201928391,316.316407745,316.132245307,316.222634222,3848
212,2019-12-11 13:40:00,316.26165675,316.266634113,315.972969685,316.032698043,3392
213,2019-12-11 13:45:00,315.893331874,315.943105506,315.734056252,315.863467695,4469
214,2019-12-11 13:50:00,315.873123779,316.251702023,315.868445058,316.251702023,3662
215,2019-12-11 13:55:00,316.271611476,316.361204013,316.052607496,316.052607496,7540
216,2019-12-11 14:00:00,316.022743317,316.092426401,315.91821869,316.037675406,4126
217,2019-12-11 14:05:00,315.982924411,316.082471675,315.823648789,316.04265277,8904
218,2019-12-11 14:10:00,316.102381128,316.182018939,315.803739337,315.813694063,7777
219,2019-12-11 14:15:00,315.813694063,316.321385108,315.724101526,316.092426401,11241
220,2019-12-11 14:20:00,316.102381128,316.530434362,316.102381128,316.420932372,6127
221,2019-12-11 14:25:00,316.440841824,316.600117446,316.26165675,316.26165675,7329
222,2019-12-11 14:30:00,316.311430382,316.331339834,316.098001048,316.291520929,10302
223,2019-12-11 14:35:00,316.271611476,316.271611476,316.052607496,316.147177396,5060
224,2019-12-11 14:40:00,316.201928391,316.694786894,316.102381128,316.650488362,5910
225,2019-12-11 14:45:00,316.59016272,316.819121426,316.391068192,316.600117446,10488
226,2019-12-11 14:50:00,316.550343814,316.59016272,316.311430382,316.46572864,7112
227,2019-12-11 14:55:00,316.500570183,316.759393068,316.321385108,316.759393068,11568
228,2019-12-11 15:00:00,316.704642073,316.958487596,316.595140083,316.674777894,11446
229,2019-12-11 15:05:00,316.694687347,316.694687347,316.211883118,316.331339834,10452
230,2019-12-11 15:10:00,316.401022919,316.839030879,316.401022919,316.82409879,7978
231,2019-12-11 15:15:00,316.759393068,316.759393068,316.26165675,316.440841824,9160
232,2019-12-11 15:20:00,316.386090829,316.386090829,316.221837844,316.311430382,4472
233,2019-12-11 15:25:00,316.460751277,316.639936352,316.341294561,316.560298541,9338
234,2019-12-11 15:30:00,316.505547546,316.878849785,316.490615456,316.878849785,9375
235,2019-12-11 15:35:00,316.834053516,317.217310481,316.789257247,317.127717944,11498
236,2019-12-11 15:40:00,317.107808491,317.117763217,316.769347794,316.888804511,16720
237,2019-12-11 15:45:00,316.91866869,317.107808491,316.729528889,316.976605197,13903
238,2019-12-11 15:50:00,316.96595364,317.057935312,316.649891078,316.789257247,12022
239,2019-12-11 15:55:00,316.829076153,317.366631377,316.829076153,317.286993566,18186
240,2019-12-11 16:00:00,317.376586103,317.376586103,316.032698043,316.460751277,231533
241,2019-12-11 16:05:00,316.639936352,316.639936352,316.639936352,316.639936352,76958
242,2019-12-11 16:15:00,316.639936352,316.639936352,316.639936352,316.639936352,4290
243,2019-12-12 09:35:00,317.237219934,317.983824412,316.69966471,317.725001526,21142
244,2019-12-12 09:40:00,317.819571426,318.879749785,317.177491576,318.60599481,21043
245,2019-12-12 09:45:00,318.391968193,318.660745805,317.346721924,317.874322421,5528
246,2019-12-12 09:50:00,317.695137347,317.812702665,316.709619436,317.386540829,13025
247,2019-12-12 09:55:00,317.705092073,317.953960232,317.346721924,317.874322421,9699
248,2019-12-12 10:00:00,317.983824412,319.267984113,317.82454879,318.979297048,12452
249,2019-12-12 10:05:00,319.034048043,320.412777646,318.879749785,319.855312969,16944
250,2019-12-12 10:10:00,319.815494063,320.402822919,319.815494063,320.253502024,8265
251,2019-12-12 10:15:00,320.253502024,320.711419437,319.745810979,320.419049123,20398
252,2019-12-12 10:20:00,320.363004014,320.467528641,319.93495078,320.218660481,12728
253,2019-12-12 10:25:00,320.343094561,320.641736352,320.004633864,320.283366203,9545
254,2019-12-12 10:30:00,320.034498044,320.13902267,319.536761725,319.636308989,8116
255,2019-12-12 10:35:00,319.780652521,320.114135855,319.526806999,319.860290332,10030
256,2019-12-12 10:40:00,319.964814959,320.094126855,319.626354262,319.636308989,6385
257,2019-12-12 10:45:00,319.656218442,319.691059984,318.710519436,318.710519436,9191
258,2019-12-12 10:50:00,318.70056471,318.820021427,318.431787098,318.566175904,7281
259,2019-12-12 10:55:00,318.680655257,319.327712471,318.610972173,319.297848292,9757
260,2019-12-12 11:00:00,319.49694282,319.765720432,319.108708491,319.228165208,4652
261,2019-12-12 11:05:00,319.178391576,319.27793884,318.939478143,318.939478143,10646
262,2019-12-12 11:10:00,318.690609984,319.02907068,318.59106272,318.59106272,15850
263,2019-12-12 11:15:00,318.680655257,318.770247795,317.982032561,318.058484859,5112
264,2019-12-12 11:20:00,318.123190581,318.26255675,317.720024163,317.884774884,10044
265,2019-12-12 11:25:00,317.814594063,317.814594063,317.15658665,317.207355755,3603
266,2019-12-12 11:30:00,317.242197297,317.904186601,317.242197297,317.7150468,12883
267,2019-12-12 11:35:00,317.615499536,317.994475969,317.416405008,317.675227894,8379
268,2019-12-12 11:40:00,317.505997546,317.963914959,317.505997546,317.854412969,6072
269,2019-12-12 11:45:00,317.834503516,317.929073417,317.595590083,317.650341078,4821
270,2019-12-12 11:50:00,317.59061272,317.899209237,317.436314461,317.834503516,5257
271,2019-12-12 11:55:00,317.670250531,317.784729884,317.376586103,317.545816451,6371
272,2019-12-12 12:00:00,317.346721924,317.545816451,316.923646053,317.535861725,8718
273,2019-12-12 12:05:00,317.446269188,317.535861725,317.157582123,317.157582123,7065
274,2019-12-12 12:10:00,317.232242571,317.839480879,317.147627397,317.839480879,6620
275,2019-12-12 12:15:00,317.874322421,317.874322421,317.296948292,317.306903018,6513
276,2019-12-12 12:20:00,317.426359735,317.486088093,316.749438342,316.848985605,6346
277,2019-12-12 12:25:00,316.888804511,317.018215954,316.689809531,316.888804511,5370
278,2019-12-12 12:30:00,316.858940332,317.197401028,316.709619436,317.197401028,5114
279,2019-12-12 12:35:00,317.326812471,318.003733864,317.326812471,317.864367695,5676
280,2019-12-12 12:40:00,317.844458242,317.963914959,317.844458242,317.884277148,4966
281,2019-12-12 12:45:00,318.02862068,318.02862068,317.725001526,317.844458242,3726
282,2019-12-12 12:50:00,317.814594063,318.292420929,317.744910979,318.088349038,8441
283,2019-12-12 12:55:00,318.202828392,318.202828392,317.744910979,317.779752521,2486
284,2019-12-12 13:00:00,317.834503516,317.844458242,317.525906999,317.525906999,9938
285,2019-12-12 13:05:00,317.615499536,317.774775158,317.535861725,317.725001526,6795
286,2019-12-12 13:10:00,317.794684611,318.133145307,317.744910979,317.744910979,6359
287,2019-12-12 13:15:00,317.749888342,318.013688591,317.727490208,317.794684611,4486
288,2019-12-12 13:20:00,317.844458242,317.894231874,317.68518262,317.864367695,4453
289,2019-12-12 13:25:00,317.874322421,317.909163964,317.406450282,317.406450282,6596
290,2019-12-12 13:30:00,317.461201277,317.563038128,317.326812471,317.535861725,5872
291,2019-12-12 13:35:00,317.57568063,317.804639337,317.436314461,317.68518262,5012
292,2019-12-12 13:40:00,317.645363715,317.744910979,317.595590083,317.595590083,3110
293,2019-12-12 13:45:00,317.610522173,317.68518262,317.505997546,317.670250531,7472
294,2019-12-12 13:50:00,317.68518262,317.764820431,317.595988272,317.68518262,4248
295,2019-12-12 13:55:00,317.764820431,317.814594063,317.615499536,317.7150468,4846
296,2019-12-12 14:00:00,317.580757541,317.625454262,317.306903018,317.515952272,7530
297,2019-12-12 14:05:00,317.565725904,317.615499536,317.112785854,317.112785854,5703
298,2019-12-12 14:10:00,317.187446302,317.60554481,317.087899038,317.087899038,11356
299,2019-12-12 14:15:00,317.257129387,317.705092073,316.908713964,317.053057496,13782
300,2019-12-12 14:20:00,317.107808491,317.396495556,317.077944312,317.187446302,7604
301,2019-12-12 14:25:00,317.187446302,317.277038839,317.082921675,317.120152352,6450
302,2019-12-12 14:30:00,317.127717944,317.217310481,317.018215954,317.217310481,9661
303,2019-12-12 14:35:00,317.13767267,318.979297048,317.127717944,318.337217198,27130
304,2019-12-12 14:40:00,318.312330382,318.401922919,317.46617864,317.884277148,15510
305,2019-12-12 14:45:00,317.864367695,317.944005506,317.635408989,317.844458242,9534
306,2019-12-12 14:50:00,317.675227894,317.764820431,317.097853765,317.177491576,8339
307,2019-12-12 14:55:00,317.02817068,317.46617864,316.9037366,317.46617864,14747
308,2019-12-12 15:00:00,317.705092073,317.739933615,316.968442322,317.192423665,15072
309,2019-12-12 15:05:00,317.167536849,317.695137347,317.167536849,317.585635357,10178
310,2019-12-12 15:10:00,317.625454262,317.859390332,317.585635357,317.585635357,8604
311,2019-12-12 15:15:00,317.570703267,317.734956252,317.336767198,317.525906999,8192
312,2019-12-12 15:20:00,317.416405008,317.486088093,317.207355755,317.376586103,20201
313,2019-12-12 15:25:00,317.296948292,317.326812471,316.868895058,316.928623416,17618
314,2019-12-12 15:30:00,316.983374411,317.436314461,316.983374411,317.351699287,18486
315,2019-12-12 15:35:00,317.341744561,317.764820431,317.277038839,317.764820431,12861
316,2019-12-12 15:40:00,317.834503516,318.143100033,317.615499536,318.073416949,15903
317,2019-12-12 15:45:00,318.013688591,318.252602024,317.978847048,318.083371675,19240
318,2019-12-12 15:50:00,318.103281128,318.411877645,317.864367695,318.391968193,27976
319,2019-12-12 15:55:00,318.501470183,318.70056471,318.26255675,318.317307745,36695
320,2019-12-12 16:00:00,318.337217198,318.337217198,317.814594063,317.814594063,55116
321,2019-12-12 16:05:00,317.914141327,317.914141327,317.914141327,317.914141327,40433
322,2019-12-12 16:20:00,318.083371675,318.083371675,318.083371675,318.083371675,172
323,2019-12-12 16:30:00,317.914141327,317.914141327,317.914141327,317.914141327,364
324,2019-12-13 07:25:00,319.546716451,319.546716451,319.546716451,319.546716451,200
325,2019-12-13 09:35:00,317.82454879,318.37205874,316.102381128,316.550343814,27442
326,2019-12-13 09:40:00,316.729528889,317.953960232,316.729528889,317.854412969,4844
327,2019-12-13 09:45:00,317.904186601,318.342194561,317.794684611,317.904186601,4064
328,2019-12-13 09:50:00,318.222737844,318.302375655,318.053507496,318.13812267,3074
329,2019-12-13 09:55:00,318.182918939,319.039025407,318.007317566,319.02907068,7040
330,2019-12-13 10:00:00,318.879749785,319.342644561,318.660745805,318.839930879,8590
331,2019-12-13 10:05:00,318.581107994,319.696037347,318.192873665,319.696037347,11568
