Date,Open,High,Low,Close,Volume,Mean
1997-10-09,3.012480149333276,3.5015651911463346,3.012480149333276,3.3739778995513916,10201979,3.257022670239805
1997-10-10,3.74256303623297,3.756739796854232,3.3952420689511698,3.5299174785614014,10669148,3.575990932902701
1997-10-13,3.5370049720063546,3.5370049720063546,3.437770471153452,3.451946973800659,3044363,3.4873877215799034
1997-10-14,3.4235950165672695,3.4306833977972864,3.2180378125448956,3.3101844787597656,2549907,3.324360605171091
1997-10-15,3.104626541540141,3.2251259705833895,3.097538923499947,3.2180378437042236,3167153,3.1613324470416684
1997-10-16,3.2180375549546083,3.2180375549546083,3.104626262966748,3.118803024291992,1770821,3.161331908960678
1997-10-17,2.9770390633459844,2.984127443618154,2.842363654466493,2.849451780319214,3287121,2.9132455490423235
1997-10-20,2.3816312977713623,2.5517475827941243,2.374542917813359,2.495042324066162,11499985,2.4631452503037417
1997-10-21,2.6084529571322164,2.849451780319214,2.594276959846224,2.849451780319214,6924737,2.721864370082719
1997-10-22,2.622629288363066,2.6297174130554906,2.50921802118724,2.5163064002990723,4458573,2.5694677171213653
1997-10-23,2.4383363016248265,2.4383363016248265,2.268219779964572,2.3674542903900146,12494072,2.353278040794699
1997-10-24,2.4241610043778676,2.4383370036351177,2.1831621476785275,2.239867925643921,9498638,2.3107495756568226
1997-10-27,2.183161917014412,2.183161917014412,1.9350752141080332,1.9421634674072266,4905042,2.0591185655612225
1997-10-28,1.786223952002091,2.381631851196289,1.7720473160015477,2.381631851196289,10417921,2.076839583598918
1997-10-29,2.183162038755935,2.246955940376883,2.1548092783975603,2.161897659301758,7548100,2.2008826093872216
1997-10-30,2.041398493260331,2.1264570447343973,2.034310747073278,2.1051926612854004,2797370,2.0803838959038377
1997-10-31,2.1831621476785275,2.289484813512493,2.1760742752596443,2.239867925643921,3611270,2.2327795443860685
1997-11-03,2.4383364766522444,2.6084527561042874,2.4383364766522444,2.573011875152588,6205871,2.523394616378266
1997-11-04,2.551747499233226,2.6013651396366924,2.5021301132491893,2.573011875152588,3145042,2.551747626442941
1997-11-05,2.622628970638549,2.7998335929977327,2.622628970638549,2.778569221496582,3979642,2.711231281818141
1997-11-06,2.8778033608722016,2.891979352358953,2.7360396297145058,2.764392375946045,3649848,2.8140094910367295
1997-11-07,2.565923790301946,2.7147754270029676,2.5517472864517385,2.700599431991577,4470805,2.633261356727353
1997-11-10,2.806922205856079,2.8210984559933125,2.7076876916371813,2.714775562286377,2435114,2.764393073815247
1997-11-11,2.6651594071869047,2.70768868199282,2.6509828974450946,2.658071279525757,2194707,2.6793357897189574
1997-11-12,2.5730118519644147,2.5730118519644147,2.5021300906998074,2.509218215942383,3905309,2.5375709713321113
1997-11-13,2.5375703041063433,2.629716925708606,2.452512314721634,2.4879531860351562,2482160,2.54111462021512
1997-11-14,2.5375703041063433,2.5730111754198655,2.452512314721634,2.4879531860351562,2205999,2.51276174507075
1997-11-17,2.658070384932543,2.66515851020813,2.608452744745149,2.66515851020813,3290415,2.6368056274766394
1997-11-18,2.5801003393678243,2.5801003393678243,2.480865818569593,2.495042324066162,2240813,2.5304830789687087
1997-11-19,2.4666887353179736,2.4666887353179736,2.3958069803846818,2.4241602420806885,1442908,2.4312478578513277
1997-11-20,2.374542669607084,2.409983548014784,2.360366165592357,2.3674542903900146,2578134,2.3851748568035704
1997-11-21,2.3816305720945894,2.4879531860351562,2.3816305720945894,2.4879531860351562,4223342,2.434791879064873
1997-11-24,2.367454316868973,2.4383363288965696,2.367454316868973,2.4312479496002197,2254927,2.402895322882771
1997-11-25,2.4454246820378898,2.530483206178428,2.4454246820378898,2.495042324066162,1083946,2.487953944108159
1997-11-26,2.4666884960949718,2.4737768744363833,2.4241600069821607,2.452512502670288,1136637,2.448968440709272
1997-11-28,2.495042324066162,2.495042324066162,2.487953944108159,2.495042324066162,1083475,2.4914981340871605
1997-12-01,2.381631851196289,2.381631851196289,2.3461907064290504,2.381631851196289,2365485,2.3639112788126697
1997-12-02,2.402896232753236,2.4241611231491764,2.374543469591143,2.381631851196289,2203176,2.39935229637016
1997-12-03,2.4241598075938118,2.4241598075938118,2.360365679865105,2.3958065509796143,2783727,2.392262743729458
1997-12-04,2.5092183207238556,2.530483206178428,2.495042324066162,2.495042324066162,2721625,2.512762765122295
1997-12-05,2.4950421609299998,2.5233949156498796,2.4808656563603493,2.5021300315856934,1796226,2.5021302860051144
1997-12-08,2.5942765633977904,2.66515831993199,2.5942765633977904,2.608452558517456,2020166,2.6297174416648903
1997-12-09,2.5517475827941243,2.5517475827941243,2.495042324066162,2.495042324066162,1487132,2.5233949534301434
1997-12-10,2.530482844484176,2.530482844484176,2.3816309573532366,2.388719081878662,1393980,2.456056900918706
1997-12-11,2.2823970317840576,2.2894846492750216,2.246955891295641,2.2823970317840576,3128576,2.2682202702853314
1997-12-12,2.2753085080653075,2.310749391907324,2.261132001876831,2.261132001876831,2271863,2.2859406968920775
1997-12-15,2.2469560729650873,2.2469560729650873,2.069751501083374,2.069751501083374,5162855,2.1583537870242306
1997-12-16,2.069750707328185,2.168985081961982,2.0555740773297693,2.1335442066192627,3736884,2.1122795796458753
1997-12-17,2.140633115711168,2.1618974935348656,2.0555745867385675,2.0626628398895264,3310174,2.1087360401367166
1997-12-18,2.0484863351141915,2.0484863351141915,1.9846926927566528,1.9846926927566528,1023256,2.016589513935422
1997-12-19,1.9705165790482082,2.1335452997604896,1.956340577835063,2.1051926612854004,3056124,2.044942938797776
1997-12-22,2.091015407477101,2.126456417738083,2.062662777361927,2.0839271545410156,1266485,2.094559597550005
1997-12-23,2.048486123396257,2.048486123396257,2.013045115697451,2.0201334953308105,813430,2.030765619546854
1997-12-24,2.020133691295093,2.0484863221109033,2.0059570578628745,2.013045310974121,742860,2.027221689986889
1997-12-26,2.0130456512115913,2.048486668338482,2.0130456512115913,2.041398286819458,292628,2.0307661597750366
1997-12-29,2.0697508093931827,2.0839268040421817,2.0484859269517774,2.0555741786956787,951275,2.0662063654969796
1997-12-30,2.06975100463897,2.1264562606811523,2.06975100463897,2.1264562606811523,1465491,2.0981036326600613
1997-12-31,2.1264564821995244,2.1264564821995244,2.041397953226924,2.0626628398895264,917402,2.0839272177132244
1998-01-02,2.0555744570088064,2.091015338897705,2.0484862043051955,2.091015338897705,568789,2.0697507716014503
1998-01-05,2.091015407477101,2.105192040558994,2.048486271489756,2.0839271545410156,1749650,2.0768391560243753
1998-01-06,2.062663176957036,2.062663176957036,2.034310541349169,2.041398286819458,1504069,2.0484868591531025
1998-01-07,1.998869309667411,1.998869309667411,1.8429288864135742,1.8429288864135742,1337054,1.9208990980404925
1998-01-08,1.814575958365066,1.821664337510812,1.7578701972961426,1.7578701972961426,4584186,1.7897672674034772
1998-01-09,1.7578702015675556,1.7649584535208207,1.6444595696220647,1.6515473127365112,5332692,1.7047090115714427
1998-01-12,1.6161067200181907,1.7295178808319247,1.5168721928244118,1.7082535028457642,3469190,1.6231950368281682
1998-01-13,1.779135499248045,1.9208992992530367,1.7720471184331938,1.9067226648330688,2123668,1.8464732088431153
1998-01-14,2.0201337448594385,2.0201337448594385,1.8925464575712458,1.9421634674072266,2803486,1.9563401012153423
1998-01-15,1.9279870027274162,1.942162997053742,1.8854577476514582,1.9138103723526,1833863,1.9138103723526
1998-01-16,1.9917810152056368,1.9917810152056368,1.970516127787396,1.9776045083999634,2319380,1.9811485714965165
1998-01-20,2.027221827823518,2.1193680952927116,2.027221827823518,2.091015338897705,3270655,2.0732949615581147
1998-01-21,2.083926701278128,2.140632585223318,2.076838449883767,2.1335442066192627,2871233,2.1087355175535425
1998-01-22,2.1335448921920936,2.197338539191704,2.09810400546114,2.1902501583099365,1798578,2.147721272326422
1998-01-23,2.2469560524822882,2.2540439249011714,2.1973386557747467,2.239867925643921,1195445,2.2256912903379593
1998-01-26,2.395807130422623,2.4099836349487305,2.346190000629797,2.4099836349487305,3288062,2.3780868177892636
1998-01-27,2.4241606934983615,2.495042461630977,2.4170723131495384,2.480865955352783,2171655,2.456057387390258
1998-01-28,2.4950420533660296,2.608452558517456,2.4950420533660296,2.608452558517456,3175151,2.551747305941743
1998-01-29,2.6084528415220865,2.6084528415220865,2.495042324066162,2.495042324066162,3233489,2.5517475827941243
1998-01-30,2.5233949700664993,2.7076877525102523,2.5163065904191035,2.6935112476348877,4949265,2.6119971714646777
1998-02-02,2.736039969655527,2.8069217168314498,2.728951591402433,2.778569221496582,2354194,2.7679366541169417
1998-02-03,2.8919802386770392,2.969950378314465,2.856539358630727,2.962862253189087,5174617,2.913244868472596
1998-02-04,2.9203339056900433,2.9203339056900433,2.764393604882234,2.7998344898223877,2420059,2.8423637552861387
1998-02-05,2.9203340865949734,2.948686592767873,2.814011170768705,2.821099042892456,1634387,2.881348881768289
1998-02-06,2.7998340722948023,2.8210984474361522,2.728952058565376,2.806922197341919,1084886,2.775025253000764
1998-02-09,2.806922374964311,2.821098625955619,2.700599729271192,2.7076878547668457,1854563,2.760849177613405
1998-02-10,2.7502163326511413,2.8281864685627034,2.7431287167032967,2.792745590209961,1728950,2.785657592633
1998-02-11,2.884892897967885,2.884892897967885,2.821098748067901,2.8778045177459717,3018958,2.852995823017893
1998-02-12,2.9415975099225493,3.0053908824920654,2.9274207526059617,3.0053908824920654,3442374,2.9664058175490133
1998-02-13,2.9628632337408525,2.9628632337408525,2.920334468913803,2.9345104694366455,1759530,2.9415988513273277
1998-02-17,3.047920644951974,3.076273401054305,3.0266562686898015,3.04083251953125,2100145,3.0514648348720534
1998-02-18,3.0479207851274985,3.0975384286128116,3.0408326593807877,3.0904500484466553,1625918,3.0691855439967997
1998-02-19,3.161332130432129,3.161332130432129,3.1329793724764223,3.161332130432129,1120642,3.1471557514542754
1998-02-20,3.175507961761859,3.175507961761859,3.069185061381771,3.0762734413146973,1716718,3.122346511571815
1998-02-23,3.0620968940808524,3.076272888139267,2.9912148884336514,3.0053908824920654,1026549,3.033743888286459
1998-02-24,3.0337441370472593,3.090449903621937,3.012479760803618,3.0691850185394287,2524972,3.051464832212777
1998-02-25,3.118802277773549,3.3385361740715425,3.1117138988076056,3.296006917953491,3695012,3.2251250364395743
1998-02-26,3.4448596716775897,3.4448596716775897,3.359801392474472,3.3739778995513916,1549703,3.402330532076031
1998-02-27,3.3314489252070394,3.3314489252070394,3.2180378763132262,3.253478765487671,980914,3.2747434007601326
1998-03-02,3.2534787996760253,3.2605671811209915,3.1967735290527344,3.1967735290527344,777204,3.228670355086863
1998-03-03,3.161331950888735,3.203861212616631,3.1046259293589595,3.1684200763702393,2350431,3.154243570987795
1998-03-04,3.0337441584984917,3.0620974236154628,3.0053914022203907,3.012479782104492,1772232,3.033744412917927
1998-03-05,2.82818697828511,2.8352753587687216,2.728952450128571,2.7360408306121826,2942272,2.7821139044486465
1998-03-06,2.8423633309711875,3.0408323587758894,2.8423633309711875,2.991215229034424,2974264,2.9415978448735385
1998-03-09,2.8636277726518578,2.941597913227996,2.8352750173895735,2.9061567783355713,866592,2.888436465308785
1998-03-10,2.9203335606785954,2.9699504375457764,2.9203335606785954,2.9699504375457764,1178038,2.945141999112186
1998-03-11,3.0904500484466553,3.118802805852945,3.0833619226999445,3.0904500484466553,1091002,3.1010823642764445
1998-03-12,3.0904494825827964,3.0904494825827964,3.0053909715187666,3.0479202270507812,471874,3.0479202270507812
1998-03-13,3.0762729792656582,3.0833613581339265,3.019567729255303,3.0479202270507812,891056,3.051464543694615
1998-03-16,3.090449862577547,3.090449862577547,3.0337440967559814,3.0337440967559814,1242491,3.062096979666764
1998-03-17,3.040832474470972,3.040832474470972,2.9061568213757205,2.91324520111084,2250222,2.973494647923346
1998-03-18,2.877804538149546,2.877804538149546,2.842363654466493,2.849451780319214,2122256,2.86008409630802
1998-03-19,2.8778050673656703,2.9345103390347442,2.8778050673656703,2.9203343391418457,1310238,2.9061577032002073
1998-03-20,2.927421197322789,2.9486860821087175,2.8990686960600307,2.91324520111084,1988174,2.923877389084374
1998-03-23,2.828186555345094,2.849451439196424,2.8210984303409297,2.8352749347686768,727335,2.8352749347686768
1998-03-24,2.8919811957705814,2.9486869787985026,2.8919811957705814,2.9345104694366455,931045,2.920334087284542
1998-03-25,3.0620970726013184,3.090449571209882,3.0337438107345367,3.0620970726013184,2439818,3.0620966909722096
1998-03-26,3.033744139691092,3.047920644951974,3.019568143269077,3.04083251953125,907522,3.0337443941105255
1998-03-27,3.0620973612959093,3.0762733575172985,3.0195681005345927,3.0337440967559814,705694,3.047920729025946
1998-03-30,3.0195679236227853,3.026656048527913,2.9628621611235224,2.9841270446777344,666175,2.9947591048257176
1998-03-31,2.9841281249933918,2.9841281249933918,2.9274220875459633,2.9345104694366455,3265951,2.9557751062696775
1998-04-01,2.920333580845959,2.920333580845959,2.8848926998480815,2.91324520111084,1167217,2.9026131403470203
1998-04-02,2.9061567783355713,2.913245157965712,2.842363397019714,2.9061567783355713,1446672,2.877804277492713
1998-04-03,2.906157020955836,2.906157020955836,2.863628011721592,2.8778045177459717,600310,2.884892516338714
1998-04-06,2.884893094800371,2.9061572192391454,2.8707163333892822,2.8707163333892822,330735,2.888436776314214
1998-04-07,2.835274466585694,2.835274466585694,2.778569221496582,2.778569221496582,1165336,2.8069218440411383
1998-04-08,2.7998340722948023,2.8352749519498057,2.7998340722948023,2.806922197341919,1172863,2.817554512122304
1998-04-09,2.7502162896362647,2.8069220503009187,2.7502162896362647,2.7856571674346924,829425,2.7785691699685917
1998-04-13,2.728953064976264,2.728953064976264,2.6368068965423133,2.658071279525757,1350227,2.6828799807592887
1998-04-14,2.6438939620476507,2.7076878547668457,2.6226295855606887,2.7076878547668457,1475370,2.665158720163767
1998-04-15,2.728952450128571,2.7502168283210358,2.707688071936106,2.7360408306121826,1158749,2.728952450128571
1998-04-16,2.6864232657197205,2.6864232657197205,2.6226298748037893,2.65098237991333,1011494,2.654526570261755
1998-04-17,2.5942772826538976,2.6013656638080795,2.5659245212956123,2.5801007747650146,1130521,2.583645092551846
1998-04-20,2.573011560817023,2.580099939676945,2.52339468973336,2.5659236907958984,1067950,2.5517473147051524
1998-04-21,2.594276748613403,2.679334760759304,2.594276748613403,2.66515851020813,1178979,2.6368057546863533
1998-04-22,2.7218642060202227,2.821098729873072,2.6864230683975774,2.8140108585357666,2119904,2.7537608991353246
1998-04-23,2.764392808489444,2.785656926256432,2.7502160515264253,2.7573044300079346,2294916,2.7679364888914284
1998-04-24,2.7785699753325668,2.821098729873072,2.7785699753325668,2.8140108585357666,1254253,2.7998343526028195
1998-04-27,2.743129086901926,2.743129086901926,2.665158686048468,2.6864230632781982,882117,2.704143886475197
1998-04-28,2.750216391901523,2.77856965491726,2.750216391901523,2.7714812755584717,1609452,2.7643930234093914
1998-04-29,2.7431280070868995,2.764392375946045,2.7076868834829666,2.764392375946045,819075,2.7360396297145058
1998-04-30,2.8069220503009187,2.8069220503009187,2.7785695515977022,2.7856571674346924,1226025,2.7927458009493105
1998-05-01,2.7643930036149342,2.771481128177376,2.72895187196392,2.750216245651245,359433,2.750216500070648
