Date,Open,High,Low,Close,Volume,Mean
1973-02-21,1.6770753860473635,1.6770753860473635,1.6770753860473635,1.6770753860473633,99200,1.6770753860473635
1973-02-22,1.6827415227890012,1.6827415227890012,1.6827415227890012,1.6827415227890015,47200,1.6827415227890012
1973-02-23,1.6770753860473635,1.6770753860473635,1.6770753860473635,1.6770753860473633,133600,1.6770753860473635
1973-02-26,1.6770753860473635,1.6770753860473635,1.6770753860473635,1.6770753860473633,24000,1.6770753860473635
1973-02-27,1.6770753860473635,1.6770753860473635,1.6770753860473635,1.6770753860473633,41600,1.6770753860473635
1973-02-28,1.6770753860473635,1.6770753860473635,1.6770753860473635,1.6770753860473633,66400,1.6770753860473635
1973-03-01,1.6884077787399292,1.6884077787399292,1.6884077787399292,1.6884077787399292,93600,1.6884077787399292
1973-03-02,1.6940728425979614,1.6940728425979614,1.6940728425979614,1.6940728425979614,26400,1.6940728425979614
1973-03-05,1.716736912727356,1.716736912727356,1.716736912727356,1.716736912727356,68000,1.716736912727356
1973-03-06,1.7677278518676758,1.7677278518676758,1.7677278518676758,1.7677278518676758,76800,1.7677278518676758
1973-03-07,1.7677278518676758,1.7677278518676758,1.7677278518676758,1.7677278518676758,51200,1.7677278518676758
1973-03-08,1.779061555862427,1.779061555862427,1.779061555862427,1.7790615558624268,84800,1.779061555862427
1973-03-09,1.779061555862427,1.779061555862427,1.779061555862427,1.7790615558624268,78400,1.779061555862427
1973-03-12,1.773393988609314,1.773393988609314,1.773393988609314,1.773393988609314,73600,1.773393988609314
1973-03-13,1.779061555862427,1.779061555862427,1.779061555862427,1.7790615558624268,47200,1.779061555862427
1973-03-14,1.7847269773483276,1.7847269773483276,1.7847269773483276,1.7847269773483276,50400,1.7847269773483276
1973-03-15,1.779061555862427,1.779061555862427,1.779061555862427,1.7790615558624268,70400,1.779061555862427
1973-03-16,1.773393988609314,1.773393988609314,1.773393988609314,1.773393988609314,44800,1.773393988609314
1973-03-19,1.7563978433609009,1.7563978433609009,1.7563978433609009,1.7563978433609009,28000,1.7563978433609009
1973-03-20,1.7224014997482298,1.7224014997482298,1.7224014997482298,1.72240149974823,68800,1.7224014997482298
1973-03-21,1.6997390985488892,1.6997390985488892,1.6997390985488892,1.6997390985488892,94400,1.6997390985488892
1973-03-22,1.6714102029800415,1.6714102029800415,1.6714102029800415,1.6714102029800415,55200,1.6714102029800415
1973-03-23,1.6714102029800415,1.6714102029800415,1.6714102029800415,1.6714102029800415,117600,1.6714102029800415
1973-03-26,1.6657440662384033,1.6657440662384033,1.6657440662384033,1.6657440662384033,9600,1.6657440662384033
1973-03-27,1.6657440662384033,1.6657440662384033,1.6657440662384033,1.6657440662384033,15200,1.6657440662384033
1973-03-28,1.6884077787399292,1.6884077787399292,1.6884077787399292,1.6884077787399292,141600,1.6884077787399292
1973-03-29,1.7110706567764282,1.7110706567764282,1.7110706567764282,1.7110706567764282,120000,1.7110706567764282
1973-03-30,1.7110706567764282,1.7110706567764282,1.7110706567764282,1.7110706567764282,85600,1.7110706567764282
1973-04-02,1.6997390985488892,1.6997390985488892,1.6997390985488892,1.6997390985488892,52800,1.6997390985488892
1973-04-03,1.6884077787399292,1.6884077787399292,1.6884077787399292,1.6884077787399292,23200,1.6884077787399292
1973-04-04,1.6770753860473635,1.6770753860473635,1.6770753860473635,1.6770753860473633,78400,1.6770753860473635
1973-04-05,1.6714102029800415,1.6714102029800415,1.6714102029800415,1.6714102029800415,78400,1.6714102029800415
1973-04-06,1.6714102029800415,1.6714102029800415,1.6714102029800415,1.6714102029800415,36000,1.6714102029800415
1973-04-09,1.6714102029800415,1.6714102029800415,1.6714102029800415,1.6714102029800415,28000,1.6714102029800415
1973-04-10,1.7110706567764282,1.7110706567764282,1.7110706567764282,1.7110706567764282,88800,1.7110706567764282
1973-04-11,1.7224014997482298,1.7224014997482298,1.7224014997482298,1.72240149974823,144000,1.7224014997482298
1973-04-12,1.7450664043426511,1.7450664043426511,1.7450664043426511,1.7450664043426514,140800,1.7450664043426511
1973-04-13,1.7450664043426511,1.7450664043426511,1.7450664043426511,1.7450664043426514,13600,1.7450664043426511
1973-04-16,1.7450664043426511,1.7450664043426511,1.7450664043426511,1.7450664043426514,40000,1.7450664043426511
1973-04-17,1.6997390985488892,1.6997390985488892,1.6997390985488892,1.6997390985488892,92800,1.6997390985488892
1973-04-18,1.6940728425979614,1.6940728425979614,1.6940728425979614,1.6940728425979614,25600,1.6940728425979614
1973-04-19,1.6997390985488892,1.6997390985488892,1.6997390985488892,1.6997390985488892,39200,1.6997390985488892
1973-04-23,1.6770753860473635,1.6770753860473635,1.6770753860473635,1.6770753860473633,48000,1.6770753860473635
1973-04-24,1.6657440662384033,1.6657440662384033,1.6657440662384033,1.6657440662384033,134400,1.6657440662384033
1973-04-25,1.6544140577316284,1.6544140577316284,1.6544140577316284,1.6544140577316284,59200,1.6544140577316284
1973-04-26,1.6544140577316284,1.6544140577316284,1.6544140577316284,1.6544140577316284,33600,1.6544140577316284
1973-04-27,1.6430805921554565,1.6430805921554565,1.6430805921554565,1.6430805921554565,36800,1.6430805921554565
1973-04-30,1.6204180717468264,1.6204180717468264,1.6204180717468264,1.6204180717468262,91200,1.6204180717468264
1973-05-01,1.6090859174728394,1.6090859174728394,1.6090859174728394,1.6090859174728394,295200,1.6090859174728394
1973-05-02,1.6147524118423462,1.6147524118423462,1.6147524118423462,1.6147524118423462,61600,1.6147524118423462
1973-05-03,0.0,1.6317490994090764,1.6090859174728394,1.6090859174728394,56000,1.620417508440958
1973-05-04,0.0,1.6487460734536838,1.6260828971862793,1.6260828971862793,43200,1.6374144853199817
1973-05-07,0.0,1.6544123358196683,1.631749153137207,1.631749153137207,42400,1.6430807444784377
1973-05-08,0.0,1.660077872985787,1.6374146938323975,1.6374146938323975,28800,1.6487462834090922
1973-05-09,0.0,1.705404708281109,1.6827415227890012,1.6827415227890015,58400,1.6940731155350552
1973-05-10,0.0,1.745064677376496,1.7224014997482298,1.72240149974823,70400,1.7337330885623627
1973-05-11,0.0,1.7507313016985284,1.7280681133270266,1.7280681133270264,26400,1.7393997075127774
1973-05-14,0.0,1.6884072508130754,1.6657440662384033,1.6657440662384033,151200,1.6770756585257394
1973-05-15,0.0,1.682742317788837,1.6600791215896609,1.6600791215896606,163200,1.671410719689249
1973-05-16,0.0,1.7167360244387369,1.6940728425979614,1.6940728425979614,75200,1.7054044335183491
1973-05-17,0.0,1.7167360244387369,1.6940728425979614,1.6940728425979614,27200,1.7054044335183491
1973-05-18,0.0,1.6997385669398954,1.6770753860473635,1.6770753860473633,59200,1.6884069764936296
1973-05-21,0.0,1.6940733921729911,1.6714102029800415,1.6714102029800415,60800,1.6827417975765164
1973-05-22,0.0,1.7110709704008678,1.6884077787399292,1.6884077787399292,95200,1.6997393745703984
1973-05-23,0.0,1.7167360244387369,1.6940728425979614,1.6940728425979614,34400,1.7054044335183491
