Date,Open,High,Low,Close,Volume,Mean
1986-03-12,0.05374053493142129,0.054395390247975975,0.05374053493142129,0.05374053493142128,393012000,0.054067962589698634
1986-03-13,0.055051106959581375,0.05570596243571979,0.055051106959581375,0.055051106959581375,125290800,0.05537853469765058
1986-03-14,0.05701735988259315,0.05767221525002681,0.05701735988259315,0.057017359882593155,57866400,0.05734478756630998
1986-03-17,0.05636164166218799,0.05636164166218799,0.055705938488245,0.05570593848824501,28285200,0.0560337900752165
1986-03-18,0.05505108832035182,0.05505108832035182,0.05439538508653641,0.05439538508653641,32335200,0.05472323670344412
1986-03-19,0.054395378846855635,0.054395378846855635,0.05308482050895691,0.05308482050895691,22712400,0.05374009967790627
1986-03-20,0.05308482050895691,0.05374052366755677,0.05308482050895691,0.05308482050895691,17787600,0.05341267208825684
1986-03-21,0.052429129964445556,0.052429129964445556,0.05111857131123542,0.05111857131123543,16232400,0.051773850637840485
1986-03-24,0.05111857131123542,0.051774274627593,0.05111857131123542,0.05111857131123543,20736000,0.05144642296941421
1986-03-25,0.05111857131123542,0.051774274627593,0.05111857131123542,0.05111857131123543,21675600,0.05144642296941421
1986-03-26,0.05177426338195801,0.05308482175050815,0.05177426338195801,0.05177426338195801,23328000,0.052429542566233084
1986-03-27,0.05374053493142129,0.055051093544009395,0.05374053493142129,0.05374053493142128,21513600,0.05439581423771534
1986-03-31,0.05439538508653641,0.05505108832035182,0.05439538508653641,0.05439538508653641,9882000,0.05472323670344412
1986-04-01,0.05242911857657266,0.05242911857657266,0.05177426338195801,0.05177426338195801,20314800,0.052101690979265335
1986-04-02,0.051774274627593,0.052429129964445556,0.05111857131123542,0.05111857131123543,12960000,0.051773850637840485
1986-04-03,0.05308482050895691,0.054395378846855635,0.05308482050895691,0.05308482050895691,11955600,0.05374009967790627
1986-04-04,0.05308482796362386,0.053740531214303694,0.05242912471294403,0.05242912471294403,10659600,0.05308482796362386
1986-04-07,0.05308482050895691,0.05374052366755677,0.05308482050895691,0.05308482050895691,9007200,0.05341267208825684
1986-04-08,0.05308482050895691,0.054395378846855635,0.05308482050895691,0.05308482050895691,15001200,0.05374009967790627
1986-04-09,0.05308482050895691,0.05374052366755677,0.05308482050895691,0.05308482050895691,8942400,0.05341267208825684
1986-04-10,0.05308482050895691,0.05374052366755677,0.05308482050895691,0.05308482050895691,9428400,0.05341267208825684
1986-04-11,0.05439538508653641,0.05505108832035182,0.05439538508653641,0.05439538508653641,18273600,0.05472323670344412
1986-04-14,0.05439538508653641,0.05505108832035182,0.05439538508653641,0.05439538508653641,46785600,0.05472323670344412
1986-04-15,0.05439540350375758,0.055051106959581375,0.05439540350375758,0.055051106959581375,12020400,0.054723255231669474
1986-04-16,0.055051096401757954,0.05767221376299858,0.05439539307168642,0.05767221376299858,22550400,0.0560338034173425
1986-04-17,0.05767221275234851,0.06291529536247253,0.05767221275234851,0.06291529536247253,19699200,0.060293754057410526
1986-04-18,0.06291528411339958,0.06946892420940552,0.06291528411339958,0.06815836578607559,27799200,0.06619210416140256
1986-04-21,0.06815837473221419,0.07569472264006309,0.06750267144480664,0.07471201568841934,33534000,0.07159869704243486
1986-04-22,0.07471201100990706,0.07471201100990706,0.07012463222372146,0.07077948749065399,38264400,0.07241832161681426
1986-04-23,0.07077948267927824,0.07077948267927824,0.06881406903266907,0.06881406903266907,4114800,0.06979677585597366
1986-04-24,0.06881408969372979,0.07012464851140976,0.06881408969372979,0.07012464851140976,10789200,0.06946936910256978
1986-04-25,0.07012463222396341,0.07143519073724747,0.07012463222396341,0.07143519073724747,4633200,0.07077991148060545
